Date,Prob,Position,Strat_Ret
2025-08-24,0.5453472,1,-0.03024851157390859
2025-08-25,0.55171704,1,0.014884678291290745
2025-08-26,0.5699693,1,-0.004494655997296272
2025-08-27,0.6202471,1,0.011659841291183425
2025-08-28,0.61951154,1,-0.037928131382763526
2025-08-29,0.60979044,1,0.004041834886721533
2025-08-30,0.5800085,1,-0.005251767001620112
2025-08-31,0.6157737,1,0.009114030534832748
2025-09-01,0.60857314,1,0.018166440657325495
2025-09-02,0.5945667,1,0.004177704576073605
2025-09-03,0.55720603,1,-0.008765161209067217
2025-09-04,0.5247599,1,-0.0006403155254173387
2025-09-05,0.50693357,0,-0.0
2025-09-06,0.5238732,1,0.008579008182539868
2025-09-07,0.53843665,1,0.008314378685943164
2025-09-08,0.5468569,1,-0.004640554288638579
2025-09-09,0.5269017,1,0.02140695144426305
2025-09-10,0.51516974,0,0.0
2025-09-11,0.518162,0,0.0
2025-09-12,0.50534534,0,-0.0
2025-09-13,0.4896068,0,-0.0
2025-09-14,0.49875993,0,0.0
2025-09-15,0.5039334,0,0.0
2025-09-16,0.51272124,0,-0.0
2025-09-17,0.51939285,0,0.0
2025-09-18,0.50165486,0,-0.0
2025-09-19,0.50433654,0,0.0
2025-09-20,0.5027461,0,-0.0
2025-09-21,0.52075934,1,-0.02265554900340918
2025-09-22,0.52691627,1,-0.005806298169945148
2025-09-23,0.51818,0,0.0
2025-09-24,0.53982466,1,-0.03880361851008345
2025-09-25,0.5566858,1,0.0059364982695478945
2025-09-26,0.5321699,1,-6.94091932618392e-05
2025-09-27,0.58648694,1,0.022797220643522374
2025-09-28,0.6005521,1,0.01896956203457031
2025-09-29,0.5834887,1,-0.0023036354107678868
2025-09-30,0.5506363,1,0.03908667600199795
2025-10-01,0.5287676,1,0.01617904889913795
2025-10-02,0.5296124,1,0.014027586512955888
2025-10-03,0.49832892,0,0.0
2025-10-04,0.47571072,-1,-0.008877068978927581
2025-10-05,0.4829657,0,0.0
2025-10-06,0.48831627,0,-0.0
2025-10-07,0.49425775,0,0.0
2025-10-08,0.49636084,0,-0.0
2025-10-09,0.53220177,1,-0.07585974612842505
2025-10-10,0.52499247,1,-0.019068794493195606
2025-10-11,0.4201234,-1,-0.0382523481182313
2025-10-12,0.57410115,1,0.001800762507920933
2025-10-13,0.6078167,1,-0.01873775155179968
2025-10-14,0.63955224,1,-0.020241502815851853
2025-10-15,0.6403753,1,-0.023466811492917763
2025-10-16,0.68013966,1,-0.016425222998888867
2025-10-17,0.6863327,1,0.007053129818340636
2025-10-18,0.68215454,1,0.013508845814879343
2025-10-19,0.67466813,1,0.017240633452995615
2025-10-20,0.6335014,1,-0.02042224657419341
2025-10-21,0.576267,1,-0.006765639759505252
2025-10-22,0.51397973,0,0.0
2025-10-23,0.5482396,1,0.008383413777914583
2025-10-24,0.56197786,1,0.005761315360732372
2025-10-25,0.5601598,1,0.025757896011683146
2025-10-26,0.5427791,1,-0.003951164697453273
2025-10-27,0.5365535,1,-0.010653558973310539
2025-10-28,0.5071141,0,-0.0
2025-10-29,0.5137533,0,-0.0
2025-10-30,0.48584646,0,0.0
2025-10-31,0.5082676,0,0.0
2025-11-01,0.5894948,1,0.004011811464844439
2025-11-02,0.5899952,1,-0.03645919836858115
2025-11-03,0.58292496,1,-0.048892990692747336
2025-11-04,0.56737,1,0.02325464931597804
2025-11-05,0.55283904,1,-0.02474525864647728
2025-11-06,0.6354964,1,0.0194748205542768
2025-11-07,0.63582385,1,-0.009979464496075391
2025-11-08,0.6327897,1,0.02328223138207566
2025-11-09,0.64423656,1,0.012225701545984949
2025-11-10,0.6470218,1,-0.028242545864333283
2025-11-11,0.61483604,1,-0.013723012931130311
2025-11-12,0.57107854,1,-0.019492896160439244
2025-11-13,0.58770347,1,-0.052491584544810524
2025-11-14,0.57492757,1,0.01053943964071668
2025-11-15,0.532725,1,-0.014061290467363924
2025-11-16,0.6543,1,-0.02194787294779212
2025-11-17,0.66358364,1,0.008053896310369823
2025-11-18,0.65215176,1,-0.015238773937443459
2025-11-19,0.6706472,1,-0.055209816891895
2025-11-20,0.66025865,1,-0.017556826574241523
2025-11-21,0.648663,1,-0.004588127246522274
2025-11-22,0.67945015,1,0.024367507087485724
2025-11-23,0.72092694,1,0.016788036787637094
2025-11-24,0.6946914,1,-0.010588704373343843
2025-11-25,0.657207,1,0.035021744042270514
2025-11-26,0.656494,1,0.009349308992866888
2025-11-27,0.63157666,1,-0.00486488380362324
2025-11-28,0.59212124,1,-0.0009715282254700339
2025-11-29,0.54847777,1,-0.004884465893088772
2025-11-30,0.550239,1,-0.04613421557385573
2025-12-01,0.5315988,1,0.0562410040171468
2025-12-02,0.4489889,-1,-0.023303477601614594
2025-12-03,0.54870486,1,-0.014575262088996607
2025-12-04,0.5152827,0,-0.0
2025-12-05,0.5002035,0,-0.0
2025-12-06,0.5340408,1,0.0214616729347872
2025-12-07,0.590843,1,0.0
