Date,Actual_Ret,Prob,ATR_Pct,Position,Strat_Ret
2024-03-29,-0.0038493164497219014,0.5252104,0.0521598852626961,0.1512622833251953,-0.0005822563954261692
2024-03-30,0.024107423379159526,0.5255698,0.0494228037523254,0.15341877937316895,0.0036985314686628504
2024-03-31,-0.02313609473301786,0.5255576,0.046606248019392366,0.15334546566009521,-0.0035478152203907002
2024-04-01,-0.06197960825197718,0.52599365,0.04759791098108166,0.15596187114715576,-0.009666455675946057
2024-04-02,0.007598003093028574,0.52578926,0.05261522375371323,0.15473556518554688,0.0011756813028813097
2024-04-03,0.03755725764251874,0.5246452,0.05109746801726116,0.1478712558746338,0.0055536388548064345
2024-04-04,-0.009789202703133824,0.5240948,0.05012637567688798,0.14456892013549805,-0.0014152144637795555
2024-04-05,0.015731842680183246,0.523967,0.04995708951544062,0.14380216598510742,0.0022622730523473083
2024-04-06,0.006717834111896003,0.5236625,0.04799132045435446,0.1419750452041626,0.0009537648017105005
2024-04-07,0.03205840927643814,0.52377915,0.04581208812026335,0.14267492294311523,0.004573931073194662
2024-04-08,-0.03515415339654028,0.523816,0.04494238030435017,0.14289593696594238,-0.005023385687843089
2024-04-09,0.02125006308303191,0.5240743,0.046890681215077286,0.14444589614868164,0.003069484405244561
2024-04-10,-0.00888603616768445,0.52372956,0.046321190091701575,0.14237737655639648,-0.0012651705175401671
2024-04-11,-0.04215402471169341,0.52362096,0.045170453176410524,0.14172577857971191,-0.005974311972533165
2024-04-12,-0.04872735746222276,0.52351487,0.050285012590828536,0.14108920097351074,-0.006874903929895646
2024-04-13,0.026815078915186055,0.5228056,0.05714647490597419,0.13683342933654785,0.003669199205895065
2024-04-14,-0.03473882339914055,0.52159417,0.05569203979237958,0.12956500053405762,-0.004500935672262178
2024-04-15,0.005870468536476564,0.52105284,0.05871471561430755,0.12631702423095703,0.000741540116369181
2024-04-16,-0.040238973210926274,0.52033305,0.057297614334627746,0.12199831008911133,-0.0049090867314540276
2024-04-17,0.035158006998813135,0.5197916,0.061008956656709926,0.11874961853027344,0.004174999919393744
2024-04-18,0.005466825160537417,0.5189369,0.05842328648033091,0.11362123489379883,0.0006211474256887513
2024-04-19,0.01743741302682119,0.51865196,0.06050205293369578,0.11191177368164062,0.001951451820250905
2024-04-20,8.623229100669178e-06,0.5182953,0.057770932356196264,0.109771728515625,9.465867637666941e-07
2024-04-21,0.028510785110948657,0.5185631,0.05524769031741945,0.11137855052947998,0.0031754899201149405
2024-04-22,-0.006084382651452649,0.5187825,0.05278026632410901,0.11269497871398926,-0.0006856793733932217
2024-04-23,-0.03251015685090299,0.51933444,0.05083355872422148,0.11600661277770996,-0.003771393177145318
2024-04-24,0.0032417662557915235,0.51985514,0.052611438779741775,0.11913084983825684,0.0003861943690294281
2024-04-25,-0.011356469895713836,0.51957226,0.05146834761281796,0.11743354797363281,-0.0013336305523094275
2024-04-26,-0.004842030716018614,0.5196076,0.05004326013166732,0.11764562129974365,-0.0005696437119384524
2024-04-27,-0.005425173243951366,0.5194486,0.0484187985888529,0.1166914701461792,-0.0006330714416344011
2024-04-28,0.01177132522006203,0.519509,0.047003094852774874,0.11705410480499268,0.0013778819360027944
2024-04-29,-0.051304831768252054,0.5194242,0.04588942504269128,0.11654520034790039,-0.00597933189724626
2024-04-30,-0.03876642553474422,0.51945615,0.05137985780342872,0.11673688888549805,-0.0045254719101373705
2024-05-01,0.011848323644138173,0.51838684,0.05484448429113406,0.110321044921875,0.001307119444993881
2024-05-02,0.06269590851696512,0.51691306,0.05360850832986613,0.10147833824157715,0.0063622766108475635
2024-05-03,0.01593467072506892,0.51619977,0.05189043239300269,0.09719860553741455,0.0015488277741745615
2024-05-04,0.0018757817997593531,0.51668775,0.04965702518580512,0.10012650489807129,0.00018781547556131784
2024-05-05,-0.013317207511333138,0.5175375,0.04805882637282528,0.1052248477935791,-0.0014013011334155377
2024-05-06,-0.013598050793730939,0.51823664,0.048390623197800645,0.1094198226928711,-0.0014878963068186944
2024-05-07,-0.018122013335120257,0.5184476,0.04802697258540894,0.11068546772003174,-0.002005843522026438
2024-05-08,0.030275504659909153,0.51851666,0.04790088868045629,0.1110999584197998,0.003363607308854362
2024-05-09,-0.03671917430504504,0.51833594,0.04632272098698892,0.1100156307220459,-0.004039683120762271
2024-05-10,0.0004275402409262431,0.5186033,0.0484784936030031,0.11161994934082031,4.772202003334937e-05
2024-05-11,0.01075965097938284,0.5184116,0.04620358717619778,0.11046946048736572,0.0011886128387247786
2024-05-12,0.023406346968515828,0.51873106,0.043928887724692875,0.11238634586334229,0.002630553805801013
2024-05-13,-0.021886781008613777,0.5192212,0.042912461703360015,0.11532711982727051,-0.0025241394160136297
2024-05-14,0.07248226375544757,0.51949054,0.043020670892983094,0.11694324016571045,0.008476310778107675
2024-05-15,-0.014779291590717515,0.51929605,0.0426836101679458,0.11577630043029785,-0.0017110917033538856
2024-05-16,0.027051410361314365,0.5200056,0.04257819147884067,0.12003350257873535,0.003247075535363256
2024-05-17,-0.0016246180943355483,0.52041435,0.04098061292868541,0.12248611450195312,-0.00019899315792472886
2024-05-18,-0.00962833180615985,0.52126193,0.038969268793209,0.12757158279418945,-0.001228301528179449
2024-05-19,0.07515278314448008,0.52214664,0.038521913359580294,0.1328798532485962,0.009986290795462087
2024-05-20,-0.018338454758227797,0.5224458,0.038634509557880364,0.1346747875213623,-0.002469727498034444
2024-05-21,-0.014093766386815483,0.5233948,0.039406315451846356,0.14036893844604492,-0.0019783270264238395
2024-05-22,-0.017457094288918538,0.52381885,0.038994397037208146,0.1429131031036377,-0.0024948475160021396
2024-05-23,0.008501978114690344,0.5243196,0.040823260661215416,0.14591753482818604,0.0012405876876588038
2024-05-24,0.01074556177134258,0.52421755,0.04034754741656474,0.14530527591705322,0.0015613868180686728
2024-05-25,-0.011363112097898122,0.5246253,0.038209396041595456,0.1477518081665039,-0.001678920358863123
2024-05-26,0.013465947937329524,0.52499413,0.03738098731344619,0.1499648094177246,0.002019418316050624
2024-05-27,-0.0150623714003808,0.52519476,0.03675412836591156,0.1511685848236084,-0.0022769573686831582
2024-05-28,-0.010966160005080427,0.5252763,0.03706319591041566,0.1516578197479248,-0.0016631039173773895
