Date,BTC_LogRet,BTC_RSI,BTC_ATR,BTC_Volume_Log,SP500_LogRet,NASDAQ_LogRet,ETH_LogRet,DXY_LogRet,VIX_LogRet,MSTR_LogRet,TARGET
2020-06-25,-0.005253081495321345,48.044207252676955,220.78194754464286,23.647289875050856,0.01089982772821816,0.009861527210604949,-0.012067012857183892,0.002877983039635605,-0.04905612361179041,0.029377187461633106,-0.011059043986902698
2020-06-26,-0.011059043986902698,38.6391680625349,217.50795200892858,23.632430226316934,-0.024525204274831163,-0.025310089139479113,-0.014165194538048561,0.0007182034342949106,0.07501643794001076,-0.015313177944335375,-0.012909378740095026
2020-06-27,-0.012909378740095026,35.77645258515956,225.53592354910714,23.572415818163137,0.0,0.0,-0.02964352880731392,0.0,0.0,0.0,0.010796911071170564
2020-06-28,0.010796911071170564,42.00443949882592,231.77483258928572,23.40160368294044,0.0,0.0,0.01065072663825096,0.0,0.0,0.0,0.0051566968672220465
2020-06-29,0.0051566968672220465,41.362827216293525,208.99002511160714,23.52423226852028,0.01457888811353358,0.011287032216553503,0.012557775072237905,0.0004101816642783301,-0.08876667086055672,0.021322768775038175,-0.005768117633966839
2020-06-30,-0.005768117633966839,36.391451735286566,205.70521763392858,23.47920406493837,0.015292349435755562,0.01945476988458551,-0.008272111948754178,-0.0015390299620584962,-0.04340820877712465,-0.0017737162207060759,0.00983678469207803
2020-07-01,0.00983678469207803,41.61543371741253,205.12925502232142,23.494074873735084,0.005009563975870565,0.011978983918221612,0.02098073462111678,-0.001952849636313679,-0.06132317048603611,-0.004151027996511669,-0.011433924918011266
2020-07-02,-0.011433924918011266,40.62832574447494,211.12590680803572,23.51681563268762,0.0045309704768169146,0.0060753035157938284,-0.007475391753101423,0.0012338347098170114,-0.03339566167701841,-0.0038273555087799315,-0.003965412107265914
2020-07-03,-0.003965412107265914,43.0841735343086,209.48088727678572,23.29427151015607,0.0,0.0,-0.01761395383895416,0.0,0.0,0.0,0.004959953765059784
2020-07-04,0.004959953765059784,43.117974599771195,208.20047433035714,23.2320947633426,0.0,0.0,0.016226350161770483,0.0,0.0,0.0,-0.006431364974036432
2020-07-05,-0.006431364974036432,42.24983985638479,214.23556082589286,23.28075715563158,0.0,0.0,-0.006172105973277486,0.0,0.0,0.0,0.032690364054528694
2020-07-06,0.032690364054528694,40.500968571830136,211.27908761160714,23.60746655156202,0.01575693083216329,0.02503430244904366,0.05903832692672719,-0.005460822159623259,0.009349231168656014,0.020245375105807702,-0.013227475028494522
2020-07-07,-0.013227475028494522,37.76648955568612,214.87660435267858,23.3508036853758,-0.010877477869643567,-0.00757761501576971,-0.010132273750978884,0.0009293782745837542,0.051955199671667306,-0.013959221241211258,0.01884958505462196
2020-07-08,0.01884958505462196,54.090184893236554,200.49818638392858,23.704004256581968,0.007796986263430269,0.013467466321086384,0.031271934070351434,-0.004655711207453064,-0.046956996174339266,0.0011002104149166582,-0.016076772716190905
2020-07-09,-0.016076772716190905,50.43731551259093,197.03696986607142,23.613676623247624,-0.005659591476194623,0.008205868223322798,-0.014924342339070858,0.0027960112131901233,0.04116382697373443,-0.007215879556416787,9.051613040455209e-05
2020-07-10,9.051613040455209e-05,54.1302814916083,194.22921316964286,23.548211901380288,0.010411809774443004,0.007571759350213452,-0.008392492945225025,-0.0005171494582061529,-0.06970103514598858,0.0024677141649526863,-0.004153644618958577
2020-07-11,-0.004153644618958577,57.36316539948496,185.97586495535714,23.307256630487878,0.0,0.0,-0.006355860406213221,0.0,0.0,0.0,0.0039049160883403893
2020-07-12,0.0039049160883403893,55.266905346774955,178.82924107142858,23.394123691988558,0.0,0.0,0.011103017556389294,0.0,0.0,0.0,-0.003551357868856212
2020-07-13,-0.003551357868856212,52.114729123968395,170.71602957589286,23.586598720747368,-0.009406645216058874,-0.021841918742211648,-0.010491790393600047,-0.0019678162924543765,0.16513543438034217,-0.016020845452840198,-4.331631390260929e-05
